,Level_id,Agg_Level_1,Agg_Level_2,weight,scale
0,Level1,Total,X,1.0,31164200.802419353
1,Level2,CA,X,0.45307262621292893,6367973.336290322
2,Level2,TX,X,0.28530715806735457,3194855.879032258
3,Level2,WI,X,0.26162021571971644,3187444.1983870966
4,Level3,CA_1,X,0.12258282457074184,683212.2830645161
5,Level3,CA_2,X,0.0793745678716312,456731.4443548387
6,Level3,CA_3,X,0.18186360110356606,807047.464516129
7,Level3,CA_4,X,0.06925163266698545,92230.3685483871
8,Level3,TX_1,X,0.08573056004040545,347442.62016129034
9,Level3,TX_2,X,0.10212831875343543,568590.0798387097
10,Level3,TX_3,X,0.09744827927351563,288153.80322580645
11,Level3,WI_1,X,0.08793023073697476,368872.8661290323
12,Level3,WI_2,X,0.10243446872166523,419298.19596774195
13,Level3,WI_3,X,0.07125551626107902,531310.7733870968
14,Level4,FOODS,X,0.5863993840236845,15333540.128225807
15,Level4,HOBBIES,X,0.11675789909660585,303562.5580645161
16,Level4,HOUSEHOLD,X,0.2968427168797096,1777425.070967742
17,Level5,FOODS_1,X,0.06692026004059472,204674.3306451613
18,Level5,FOODS_2,X,0.12004478457043849,428491.0274193548
19,Level5,FOODS_3,X,0.3994343394126487,9015226.141129032
20,Level5,HOBBIES_1,X,0.11163490238664679,281614.5314516129
21,Level5,HOBBIES_2,X,0.0051229967099602645,2451.3991935483873
22,Level5,HOUSEHOLD_1,X,0.21627621374262876,1150184.8677419354
23,Level5,HOUSEHOLD_2,X,0.0805665031370823,80888.22258064516
24,Level6,CA,FOODS,0.25565144700693004,2950727.436290323
25,Level6,CA,HOBBIES,0.05563605555266091,82414.0556451613
26,Level6,CA,HOUSEHOLD,0.1417851236533331,413496.85080645164
27,Level6,TX,FOODS,0.16588679434807374,1713799.5233870968
28,Level6,TX,HOBBIES,0.03260748349420189,28271.579032258065
29,Level6,TX,HOUSEHOLD,0.08681288022508112,177916.40080645162
30,Level6,WI,FOODS,0.16486114266867538,1832874.445967742
31,Level6,WI,HOBBIES,0.028514360049745443,41778.000806451615
32,Level6,WI,HOUSEHOLD,0.0682447130012983,151127.25161290323
33,Level7,CA,FOODS_1,0.0319758533160487,54538.65
34,Level7,CA,FOODS_2,0.04567272825362354,75555.46693548387
35,Level7,CA,FOODS_3,0.17800286543725807,1719801.6983870969
36,Level7,CA,HOBBIES_1,0.05336310192820147,77407.24274193548
37,Level7,CA,HOBBIES_2,0.0022729536244592437,746.833870967742
38,Level7,CA,HOUSEHOLD_1,0.09932985923535792,243349.1491935484
39,Level7,CA,HOUSEHOLD_2,0.04245526441797515,26798.859677419354
40,Level7,TX,FOODS_1,0.01756159085938104,17146.322580645163
41,Level7,TX,FOODS_2,0.03416950094451881,58400.33951612903
42,Level7,TX,FOODS_3,0.1141557025441739,1056205.9887096775
43,Level7,TX,HOBBIES_1,0.031108851017877737,25995.503225806453
44,Level7,TX,HOBBIES_2,0.0014986324763240529,783.8370967741936
45,Level7,TX,HOUSEHOLD_1,0.06552566824793403,125979.42580645162
46,Level7,TX,HOUSEHOLD_2,0.021287211977147023,7207.386290322581
47,Level7,WI,FOODS_1,0.01738281586516525,24410.69516129032
48,Level7,WI,FOODS_2,0.040202555372296625,82608.03225806452
49,Level7,WI,FOODS_3,0.10727577143121388,991027.8427419355
50,Level7,WI,HOBBIES_1,0.027162949440568407,38774.809677419355
51,Level7,WI,HOBBIES_2,0.0013514106091769527,471.1508064516129
52,Level7,WI,HOUSEHOLD_1,0.05142068625933796,110450.45080645161
