,Level_id,Agg_Level_1,Agg_Level_2,weight,scale
0,Level1,Total,X,1.0,34430610.633888885
1,Level2,CA,X,0.4396201390642413,7148433.863888889
2,Level2,TX,X,0.2824875735826461,3375634.4627777776
3,Level2,WI,X,0.2778922873531125,3618772.5294444445
4,Level3,CA_1,X,0.11591025643908003,739633.2461111111
5,Level3,CA_2,X,0.11151690632347747,530285.3761111111
6,Level3,CA_3,X,0.15015334216455614,916643.4
7,Level3,CA_4,X,0.06203963413712344,99864.715
8,Level3,TX_1,X,0.08028204507799913,359968.12166666664
9,Level3,TX_2,X,0.10162876908171697,589504.5366666666
10,Level3,TX_3,X,0.10057675942293202,328740.9844444444
11,Level3,WI_1,X,0.0935370721806326,483555.29055555555
12,Level3,WI_2,X,0.10186029834565369,503945.6072222222
13,Level3,WI_3,X,0.08249491682682855,501440.4583333333
14,Level4,FOODS,X,0.552406465310966,16186542.584444445
15,Level4,HOBBIES,X,0.14510534865253344,340035.1977777778
16,Level4,HOUSEHOLD,X,0.30248818603650063,2174177.3516666666
17,Level5,FOODS_1,X,0.07474586227339318,218926.14111111112
18,Level5,FOODS_2,X,0.1527269290765256,511352.0027777778
19,Level5,FOODS_3,X,0.32493367396104406,9252680.337222222
20,Level5,HOBBIES_1,X,0.13700798306464285,307302.4116666667
21,Level5,HOBBIES_2,X,0.00809736558789259,3654.6472222222224
22,Level5,HOUSEHOLD_1,X,0.23183459466524756,1420104.721111111
23,Level5,HOUSEHOLD_2,X,0.07065359137125415,92525.50277777777
24,Level6,CA,FOODS,0.2319068084014085,3157681.533888889
25,Level6,CA,HOBBIES,0.06888057622759627,91914.61333333333
26,Level6,CA,HOUSEHOLD,0.138832754435232,509077.53222222225
27,Level6,TX,FOODS,0.1448094326576363,1732328.8022222223
28,Level6,TX,HOBBIES,0.0457936801119414,31943.534444444445
29,Level6,TX,HOUSEHOLD,0.09188446081307067,209301.87722222222
30,Level6,WI,FOODS,0.17569022425191633,2003166.1316666666
31,Level6,WI,HOBBIES,0.030431092312998877,43904.83555555555
32,Level6,WI,HOUSEHOLD,0.07177097078819973,196169.89777777778
33,Level7,CA,FOODS_1,0.033769877519307705,59344.98888888889
34,Level7,CA,FOODS_2,0.057647245341493875,88121.72722222222
35,Level7,CA,FOODS_3,0.14048968554060712,1793784.798888889
36,Level7,CA,HOBBIES_1,0.06556936539934989,84543.42777777778
37,Level7,CA,HOBBIES_2,0.003311210828246168,1098.87
38,Level7,CA,HOUSEHOLD_1,0.10188412357582174,309157.3911111111
39,Level7,CA,HOUSEHOLD_2,0.03694863085941005,29590.294444444444
40,Level7,TX,FOODS_1,0.02011980062533872,17937.26722222222
41,Level7,TX,FOODS_2,0.036920926237996116,59305.99
42,Level7,TX,FOODS_3,0.0877687057943016,1058920.5794444445
43,Level7,TX,HOBBIES_1,0.04315644451466575,28585.678888888888
44,Level7,TX,HOBBIES_2,0.0026372355972754742,971.1644444444445
45,Level7,TX,HOUSEHOLD_1,0.07307471603654608,148232.51333333334
46,Level7,TX,HOUSEHOLD_2,0.018809744776524598,7857.5072222222225
47,Level7,WI,FOODS_1,0.020856184128746874,25287.18388888889
48,Level7,WI,FOODS_2,0.0581587574970361,107101.72222222222
