,Level_id,Agg_Level_1,Agg_Level_2,weight,scale
0,Level1,Total,X,1.0,32690961.702411167
1,Level2,CA,X,0.43061875108494385,6703920.355964467
2,Level2,TX,X,0.30348175715359216,3245766.9796954314
3,Level2,WI,X,0.26589949176146394,3478893.0444162437
4,Level3,CA_1,X,0.12339947875996032,726440.2544416244
5,Level3,CA_2,X,0.07030992434944362,446182.9340101523
6,Level3,CA_3,X,0.16909317482795191,879302.0717005077
7,Level3,CA_4,X,0.06781617314758374,96706.35723350254
8,Level3,TX_1,X,0.08705250921021075,354151.9282994924
9,Level3,TX_2,X,0.1028451797256474,583702.0799492386
10,Level3,TX_3,X,0.11358406821773574,300611.57550761424
11,Level3,WI_1,X,0.08897240449377437,458589.8375634518
12,Level3,WI_2,X,0.10002723269873393,478029.6459390863
13,Level3,WI_3,X,0.0768998545689581,503694.00634517765
14,Level4,FOODS,X,0.5488054334796282,15650761.867385786
15,Level4,HOBBIES,X,0.14269223886418944,316471.7728426396
16,Level4,HOUSEHOLD,X,0.30850232765618235,1993585.4276649747
17,Level5,FOODS_1,X,0.06872548974490474,211838.14467005077
18,Level5,FOODS_2,X,0.13200679996845713,462121.7024111675
19,Level5,FOODS_3,X,0.3480731437662636,9071139.550761422
20,Level5,HOBBIES_1,X,0.13533754260362751,287867.0717005076
21,Level5,HOBBIES_2,X,0.007354696260563659,3250.63769035533
22,Level5,HOUSEHOLD_1,X,0.22951540400343326,1294386.6725888324
23,Level5,HOUSEHOLD_2,X,0.07898692365275006,87868.15989847716
24,Level6,CA,FOODS,0.22630833156830785,3026733.1186548225
25,Level6,CA,HOBBIES,0.06237409195081604,84961.83565989848
26,Level6,CA,HOUSEHOLD,0.14193632756581548,463010.84581218276
27,Level6,TX,FOODS,0.156621812281725,1684040.271573604
28,Level6,TX,HOBBIES,0.05227588774126888,30137.2480964467
29,Level6,TX,HOUSEHOLD,0.09458405713060039,194480.31154822334
30,Level6,WI,FOODS,0.16587528962959064,1954268.154822335
31,Level6,WI,HOBBIES,0.02804225917210746,42842.22335025381
32,Level6,WI,HOUSEHOLD,0.07198194295976838,179151.18654822334
33,Level7,CA,FOODS_1,0.02996630433683233,56216.70114213198
34,Level7,CA,FOODS_2,0.047247531924434184,78771.28299492385
35,Level7,CA,FOODS_3,0.14909449530704152,1746023.4365482233
36,Level7,CA,HOBBIES_1,0.05927296464105462,78657.17385786802
37,Level7,CA,HOBBIES_2,0.003101127309761197,995.2772842639594
38,Level7,CA,HOUSEHOLD_1,0.09969570988590475,278059.79695431475
39,Level7,CA,HOUSEHOLD_2,0.0422406176799106,28017.24302030457
40,Level7,TX,FOODS_1,0.01873339291452727,17772.531091370558
41,Level7,TX,FOODS_2,0.036241959784527565,57871.251269035536
42,Level7,TX,FOODS_3,0.1016464595826702,1030590.8458121828
43,Level7,TX,HOBBIES_1,0.04960912297403037,27156.13388324873
44,Level7,TX,HOBBIES_2,0.0026667647672383205,898.5469543147208
45,Level7,TX,HOUSEHOLD_1,0.07351087017564167,137252.04505076143
46,Level7,TX,HOUSEHOLD_2,0.021073186954958724,7653.774111675127
47,Level7,WI,FOODS_1,0.02002579249354538,24941.029187817257
48,Level7,WI,FOODS_2,0.04851730825949585,96737.99682741117
49,Level7,WI,FOODS_3,0.09733218887654972,1029394.2493654822
50,Level7,WI,HOBBIES_1,0.026455454988543268,39140.350253807104
51,Level7,WI,HOBBIES_2,0.0015868041835641084,555.1840101522843
52,Level7,WI,HOUSEHOLD_1,0.05630882394188738,129341.27601522843
53,Level7,WI,HOUSEHOLD_2,0.015673119017880918,5559.905456852792
54,Level8,CA_1,FOODS,0.06999349513143162,384021.34581218276
55,Level8,CA_1,HOBBIES,0.01926334302778002,15663.678934010153
56,Level8,CA_1,HOUSEHOLD,0.03414264060074867,31504.54695431472
57,Level8,CA_2,FOODS,0.02983641399184543,143219.25634517765
58,Level8,CA_2,HOBBIES,0.010224334406765128,10612.981598984772
