,Level_id,Agg_Level_1,Agg_Level_2,weight,scale
0,Level1,Total,X,1.0,31012333.52523659
1,Level2,CA,X,0.455842296831622,6329901.178233438
2,Level2,TX,X,0.2836648253441623,3183207.9518927443
3,Level2,WI,X,0.2604928778242157,3184467.7689274447
4,Level3,CA_1,X,0.12469334393927027,679867.9723974763
5,Level3,CA_2,X,0.0811245458349888,452740.20110410097
6,Level3,CA_3,X,0.18345369062790043,803366.0544164038
7,Level3,CA_4,X,0.06657071642945794,91770.66955835962
8,Level3,TX_1,X,0.08404580833716731,349153.20583596214
9,Level3,TX_2,X,0.10166004173643937,564782.4479495268
10,Level3,TX_3,X,0.09795897527055751,286370.1924290221
11,Level3,WI_1,X,0.088639867296895,368580.89826498425
12,Level3,WI_2,X,0.10203037014262767,425247.5047318612
13,Level3,WI_3,X,0.06982264038469554,525789.3359621451
14,Level4,FOODS,X,0.5798864657004026,15261649.705835963
15,Level4,HOBBIES,X,0.1168311189056463,301248.6632492113
16,Level4,HOUSEHOLD,X,0.30328241539395107,1769531.5709779179
17,Level5,FOODS_1,X,0.06430621000327649,203699.01498422713
18,Level5,FOODS_2,X,0.1158446734734689,426190.22555205046
19,Level5,FOODS_3,X,0.3997355822236548,8982950.004731862
20,Level5,HOBBIES_1,X,0.1117017248454943,279675.8525236593
21,Level5,HOBBIES_2,X,0.005129394060153279,2415.498422712934
22,Level5,HOUSEHOLD_1,X,0.22439652428381596,1144650.9471608833
23,Level5,HOUSEHOLD_2,X,0.07888589111013637,80639.34148264985
24,Level6,CA,FOODS,0.2548060132076634,2933460.5938485805
25,Level6,CA,HOBBIES,0.05629464321155356,81746.33201892744
26,Level6,CA,HOUSEHOLD,0.14474164041240012,411539.2712933754
27,Level6,TX,FOODS,0.16329044707437443,1708525.2452681388
28,Level6,TX,HOBBIES,0.031963082001826376,28235.15615141956
29,Level6,TX,HOUSEHOLD,0.0884112962679637,176702.36750788643
30,Level6,WI,FOODS,0.16179000541835964,1834228.133280757
31,Level6,WI,HOBBIES,0.028573393692268797,41393.33753943218
32,Level6,WI,HOUSEHOLD,0.07012947871358997,150990.1735015773
33,Level7,CA,FOODS_1,0.030682951926623226,53910.397476340695
34,Level7,CA,FOODS_2,0.043642407440040804,74868.03154574132
35,Level7,CA,FOODS_3,0.18048065384099962,1713647.1380126183
36,Level7,CA,HOBBIES_1,0.05396079725013252,76889.7547318612
37,Level7,CA,HOBBIES_2,0.0023338459614208307,747.7429022082019
38,Level7,CA,HOUSEHOLD_1,0.10338740050655942,242336.16955835963
39,Level7,CA,HOUSEHOLD_2,0.041354239905840647,26638.524447949527
40,Level7,TX,FOODS_1,0.016813731872891053,17157.783911671926
41,Level7,TX,FOODS_2,0.035003416245456304,58362.53154574132
42,Level7,TX,FOODS_3,0.11147329895602712,1052679.0023659307
43,Level7,TX,HOBBIES_1,0.03052233654501554,25976.272870662462
44,Level7,TX,HOBBIES_2,0.0014407454568107394,775.1419558359621
45,Level7,TX,HOUSEHOLD_1,0.06678344025408896,125080.93927444796
46,Level7,TX,HOUSEHOLD_2,0.021627856013874736,7188.82570977918
47,Level7,WI,FOODS_1,0.016809526203762488,24476.180599369087
48,Level7,WI,FOODS_2,0.03719884978797227,83168.62460567824
49,Level7,WI,FOODS_3,0.1077816294266251,990216.8217665615
50,Level7,WI,HOBBIES_1,0.02721859105034701,38433.82965299684
51,Level7,WI,HOBBIES_2,0.0013548026419216927,467.4668769716088
52,Level7,WI,HOUSEHOLD_1,0.05422568352316869,110256.42823343849
53,Level7,WI,HOUSEHOLD_2,0.01590379519042118,4572.177444794953
54,Level8,CA_1,FOODS,0.07258033408593424,367654.30205047317
55,Level8,CA_1,HOBBIES,0.01718783390515135,15545.212933753943
56,Level8,CA_1,HOUSEHOLD,0.03492517594818466,26911.51577287066
57,Level8,CA_2,FOODS,0.040448947686228594,146618.27760252365
58,Level8,CA_2,HOBBIES,0.009986979032356427,11278.786277602523
59,Level8,CA_2,HOUSEHOLD,0.03068861911640393,57926.96056782334
60,Level8,CA_3,FOODS,0.10347234084654389,404467.1458990536
61,Level8,CA_3,HOBBIES,0.01876107144085769,11965.956624605678
62,Level8,CA_3,HOUSEHOLD,0.06122027834049886,55369.63170347003
63,Level8,CA_4,FOODS,0.03830439058895742,51760.41561514196
64,Level8,CA_4,HOBBIES,0.010358758833187811,5462.5623028391165
