,Level_id,Agg_Level_1,Agg_Level_2,weight,scale
0,Level1,Total,X,1.0,32511965.091922004
1,Level2,CA,X,0.43685493978325207,6662288.394150418
2,Level2,TX,X,0.28473099068848196,3255235.3314763233
3,Level2,WI,X,0.278414069528266,3337414.3704735376
4,Level3,CA_1,X,0.12756718224849978,719624.6135097493
5,Level3,CA_2,X,0.07941089525767372,452600.12534818944
6,Level3,CA_3,X,0.16236649092726285,859353.3433147633
7,Level3,CA_4,X,0.06751037134981142,97764.1782729805
8,Level3,TX_1,X,0.08608542969736703,354946.8057103064
9,Level3,TX_2,X,0.10109844990166583,563540.0027855153
10,Level3,TX_3,X,0.09754711108945123,302081.5424791086
11,Level3,WI_1,X,0.0973242307824462,400377.88091922004
12,Level3,WI_2,X,0.10315465456393651,465847.63927576604
13,Level3,WI_3,X,0.07793518418188528,513041.10097493033
14,Level4,FOODS,X,0.5858815599985833,15787120.63091922
15,Level4,HOBBIES,X,0.13021535165296777,314536.7311977716
16,Level4,HOUSEHOLD,X,0.2839030883484489,1908270.3551532032
17,Level5,FOODS_1,X,0.08009392469005722,210726.3008356546
18,Level5,FOODS_2,X,0.13710776724168267,455565.54735376046
19,Level5,FOODS_3,X,0.3686798680668397,9208502.898328692
20,Level5,HOBBIES_1,X,0.12126592771298968,287389.07590529247
21,Level5,HOBBIES_2,X,0.008949423939979875,3077.022980501393
22,Level5,HOUSEHOLD_1,X,0.21591366170920884,1236041.3767409471
23,Level5,HOUSEHOLD_2,X,0.06798942663924218,85277.64972144847
24,Level6,CA,FOODS,0.24342755796106685,3042708.818941504
25,Level6,CA,HOBBIES,0.061079237840128364,85699.40459610028
26,Level6,CA,HOUSEHOLD,0.13234814398205205,446121.89902506967
27,Level6,TX,FOODS,0.16419218200730437,1718369.8412256266
28,Level6,TX,HOBBIES,0.03724672223674534,29321.307103064068
29,Level6,TX,HOUSEHOLD,0.08329208644443473,187422.80153203342
30,Level6,WI,FOODS,0.1782618200302059,1909181.5334261837
31,Level6,WI,HOBBIES,0.03188939157609684,41465.201949860726
32,Level6,WI,HOUSEHOLD,0.0682628579219654,163112.94568245125
33,Level7,CA,FOODS_1,0.03673802958789905,55831.72423398329
34,Level7,CA,FOODS_2,0.04949178797133564,79094.87534818941
35,Level7,CA,FOODS_3,0.1571977404018326,1762987.7681058496
36,Level7,CA,HOBBIES_1,0.05752363628980146,79625.70821727019
37,Level7,CA,HOBBIES_2,0.00355560155032671,942.0779944289693
38,Level7,CA,HOUSEHOLD_1,0.09729631055590784,265761.8767409471
39,Level7,CA,HOUSEHOLD_2,0.03505183342614416,27720.506963788303
40,Level7,TX,FOODS_1,0.02330977432926365,17577.08356545961
41,Level7,TX,FOODS_2,0.03581495206021705,58594.13370473537
42,Level7,TX,FOODS_3,0.10506745561782382,1055222.396935933
43,Level7,TX,HOBBIES_1,0.03415455183690481,26673.50348189415
44,Level7,TX,HOBBIES_2,0.0030921703998404207,859.215877437326
45,Level7,TX,HOUSEHOLD_1,0.06533214757932165,132269.5
46,Level7,TX,HOUSEHOLD_2,0.01795993886511299,7463.151114206128
47,Level7,WI,FOODS_1,0.020046120772894686,24536.83286908078
48,Level7,WI,FOODS_2,0.051801027210130274,90930.61908077994
49,Level7,WI,FOODS_3,0.10641467204718129,1018378.1371866296
50,Level7,WI,HOBBIES_1,0.029587739586284054,38006.30988857939
