,Level_id,Agg_Level_1,Agg_Level_2,weight,scale
0,Level1,Total,X,1.0,32564935.34413965
1,Level2,CA,X,0.445072712973109,6682568.096009975
2,Level2,TX,X,0.2941599011251693,3312578.3310473817
3,Level2,WI,X,0.2607673859017217,3454537.9457605984
4,Level3,CA_1,X,0.12001132436010338,723835.7630922693
5,Level3,CA_2,X,0.08968750680800874,446237.61783042393
6,Level3,CA_3,X,0.169585196890196,881688.0074812968
7,Level3,CA_4,X,0.06578868491479613,96049.62032418953
8,Level3,TX_1,X,0.08665034943231621,355904.09600997507
9,Level3,TX_2,X,0.10185525656189265,593495.7443890275
10,Level3,TX_3,X,0.10565429513096247,312731.0367830424
11,Level3,WI_1,X,0.0896498729088458,457202.9351620948
12,Level3,WI_2,X,0.09657843795648703,477434.70698254363
13,Level3,WI_3,X,0.07453907503639157,499056.1402743142
14,Level4,FOODS,X,0.5461832110917388,15615380.667082295
15,Level4,HOBBIES,X,0.14032316447343057,314514.70947630925
16,Level4,HOUSEHOLD,X,0.31349362443483053,1988626.488778055
17,Level5,FOODS_1,X,0.0718501599013335,210136.3566084788
18,Level5,FOODS_2,X,0.13584446699898117,461461.22256857855
19,Level5,FOODS_3,X,0.3384885841914218,9059839.75872818
20,Level5,HOBBIES_1,X,0.13388050686171127,286109.1265586035
21,Level5,HOBBIES_2,X,0.006442657611721009,3241.3709476309227
22,Level5,HOUSEHOLD_1,X,0.23598960229653984,1291886.9096009976
23,Level5,HOUSEHOLD_2,X,0.07750402213829141,87483.59788029925
24,Level6,CA,FOODS,0.23508831268998168,3015257.6028678305
25,Level6,CA,HOBBIES,0.06268396176149564,84562.6440149626
26,Level6,CA,HOUSEHOLD,0.14730043852162666,463795.15835411474
27,Level6,TX,FOODS,0.15316660570356924,1740679.2001246882
28,Level6,TX,HOBBIES,0.04834449338468296,30349.34663341646
29,Level6,TX,HOUSEHOLD,0.09264880203691939,194235.1433915212
30,Level6,WI,FOODS,0.15792829269818345,1942054.0760598504
31,Level6,WI,HOBBIES,0.029294709327254847,42606.04800498753
32,Level6,WI,HOUSEHOLD,0.07354438387628619,178458.9675810474
33,Level7,CA,FOODS_1,0.03238158977225826,55915.809226932666
34,Level7,CA,FOODS_2,0.05079687008872692,78626.4993765586
35,Level7,CA,FOODS_3,0.15190985282899677,1742743.3753117207
36,Level7,CA,HOBBIES_1,0.059756333002619434,78291.17394014963
37,Level7,CA,HOBBIES_2,0.0029276287588760217,993.4725685785536
38,Level7,CA,HOUSEHOLD_1,0.10604867290460677,279103.40274314216
39,Level7,CA,HOUSEHOLD_2,0.04125176561701972,27904.903990024937
40,Level7,TX,FOODS_1,0.0189301361985946,17883.58416458853
41,Level7,TX,FOODS_2,0.037741059576916494,58432.07730673317
42,Level7,TX,FOODS_3,0.09649540992805829,1071005.3154613466
43,Level7,TX,HOBBIES_1,0.04639415730713133,27365.40211970075
44,Level7,TX,HOBBIES_2,0.0019503360775514759,903.3135910224439
45,Level7,TX,HOUSEHOLD_1,0.07242366327057095,137042.19950124688
46,Level7,TX,HOUSEHOLD_2,0.020225138766348447,7663.326683291771
47,Level7,WI,FOODS_1,0.02053843393048093,24884.33354114713
48,Level7,WI,FOODS_2,0.04730653733333823,96634.26309226932
49,Level7,WI,FOODS_3,0.09008332143436466,1022236.9320448878
50,Level7,WI,HOBBIES_1,0.02773001655196128,38923.54800498753
51,Level7,WI,HOBBIES_2,0.0015646927752934869,553.8840399002494
52,Level7,WI,HOUSEHOLD_1,0.05751726612136269,129061.18391521196
