,Level_id,Agg_Level_1,Agg_Level_2,weight,scale
0,Level1,Total,X,1.0,32729860.18023256
1,Level2,CA,X,0.4318032641656212,6731415.654392765
2,Level2,TX,X,0.30232443389833275,3256519.156976744
3,Level2,WI,X,0.26587230193604605,3470867.0704134367
4,Level3,CA_1,X,0.12432461971209972,726575.9289405685
5,Level3,CA_2,X,0.0705200283963739,449413.6350129199
6,Level3,CA_3,X,0.1706117534018174,880985.2913436693
7,Level3,CA_4,X,0.06634686265532597,97505.47222222222
8,Level3,TX_1,X,0.08758722793754688,354394.688630491
9,Level3,TX_2,X,0.10589409576589932,588606.8494832042
10,Level3,TX_3,X,0.10884311019488821,299651.5400516796
11,Level3,WI_1,X,0.08827858128636892,457162.149870801
12,Level3,WI_2,X,0.099218240619567,475177.40439276485
13,Level3,WI_3,X,0.07837548003011266,506037.29780361755
14,Level4,FOODS,X,0.547984650226943,15699044.927002585
15,Level4,HOBBIES,X,0.14174925744821354,316970.8145994832
16,Level4,HOUSEHOLD,X,0.3102660923248434,1984808.2241602067
17,Level5,FOODS_1,X,0.06592137135250552,212910.3003875969
18,Level5,FOODS_2,X,0.13010123613132038,461718.8727390181
19,Level5,FOODS_3,X,0.35196204274311493,9107199.100129198
20,Level5,HOBBIES_1,X,0.13490578245276982,288590.52583979326
21,Level5,HOBBIES_2,X,0.006843474995445308,3220.063953488372
22,Level5,HOUSEHOLD_1,X,0.23160638302748143,1287715.561369509
23,Level5,HOUSEHOLD_2,X,0.0786597092973628,87741.57493540052
24,Level6,CA,FOODS,0.22673512671087837,3045701.15374677
25,Level6,CA,HOBBIES,0.06288874041957189,85218.35981912144
26,Level6,CA,HOUSEHOLD,0.14217939703516655,461811.7739018088
27,Level6,TX,FOODS,0.15787959872706192,1694099.5897932816
28,Level6,TX,HOBBIES,0.04952414676682986,29987.74418604651
29,Level6,TX,HOUSEHOLD,0.09492068840444291,194151.38759689924
30,Level6,WI,FOODS,0.16336992478899842,1948452.888888889
31,Level6,WI,HOBBIES,0.029336370261814577,43220.6976744186
32,Level6,WI,HOUSEHOLD,0.0731660068852356,177939.1957364341
33,Level7,CA,FOODS_1,0.028712082802070212,56535.035529715766
34,Level7,CA,FOODS_2,0.047126390364219804,79329.27131782945
35,Level7,CA,FOODS_3,0.15089665354458853,1757514.9838501292
36,Level7,CA,HOBBIES_1,0.059952154425382195,78940.90891472869
37,Level7,CA,HOBBIES_2,0.00293658599418949,984.5516795865633
38,Level7,CA,HOUSEHOLD_1,0.10023696686351184,277098.78940568474
39,Level7,CA,HOUSEHOLD_2,0.04194243017165464,28026.866925064598
40,Level7,TX,FOODS_1,0.018728558803002414,17786.19896640827
41,Level7,TX,FOODS_2,0.03494444769717751,58101.229974160204
42,Level7,TX,FOODS_3,0.1042065922268821,1036837.9993540052
43,Level7,TX,HOBBIES_1,0.04732396100815037,27073.403746770025
44,Level7,TX,HOBBIES_2,0.002200185758679312,895.81330749354
45,Level7,TX,HOUSEHOLD_1,0.0746755603671315,136987.23514211885
46,Level7,TX,HOUSEHOLD_2,0.020245128037311422,7612.642118863049
47,Level7,WI,FOODS_1,0.01848072974743309,25006.634366925064
48,Level7,WI,FOODS_2,0.04803039806992368,95635.01873385013
49,Level7,WI,FOODS_3,0.09685879697164204,1028659.0239018088
50,Level7,WI,HOBBIES_1,0.027629667019238014,39472.0503875969
51,Level7,WI,HOBBIES_2,0.0017067032425764786,554.4677002583979
52,Level7,WI,HOUSEHOLD_1,0.05669385579683862,128476.56395348837
53,Level7,WI,HOUSEHOLD_2,0.016472151088396905,5530.85142118863
54,Level8,CA_1,FOODS,0.07023937354202046,384442.8262273902
55,Level8,CA_1,HOBBIES,0.01964851055653646,15808.87015503876
