,Level_id,Agg_Level_1,Agg_Level_2,weight,scale
0,Level1,Total,X,1.0,31119110.9
1,Level2,CA,X,0.4504120977311531,6395856.197826087
2,Level2,TX,X,0.2740984209998518,3158897.422463768
3,Level2,WI,X,0.27548948126899503,3182237.0782608697
4,Level3,CA_1,X,0.12640831450061255,696726.802173913
5,Level3,CA_2,X,0.07610939272900455,445723.33478260867
6,Level3,CA_3,X,0.17716987902496867,819826.7746376812
7,Level3,CA_4,X,0.07072451147656292,90840.96014492754
8,Level3,TX_1,X,0.08044412564145577,345604.4528985507
9,Level3,TX_2,X,0.09843720013895657,556351.7086956522
10,Level3,TX_3,X,0.09521709521944179,288227.35507246375
11,Level3,WI_1,X,0.09187097740428801,379342.7507246377
12,Level3,WI_2,X,0.1090769725915042,436143.3985507246
13,Level3,WI_3,X,0.07454153127320515,508819.315942029
14,Level4,FOODS,X,0.580315991595582,15237131.892028986
15,Level4,HOBBIES,X,0.12159137122446341,295107.34420289856
16,Level4,HOUSEHOLD,X,0.29809263717995454,1812582.5449275363
17,Level5,FOODS_1,X,0.06322062102188221,197378.67898550726
18,Level5,FOODS_2,X,0.1407388353389779,433269.3449275362
19,Level5,FOODS_3,X,0.3763565352347191,8974812.624637682
20,Level5,HOBBIES_1,X,0.11189485108279133,273073.72826086957
21,Level5,HOBBIES_2,X,0.00969652014167383,2713.5072463768115
22,Level5,HOUSEHOLD_1,X,0.2257405074682245,1174713.3210144928
23,Level5,HOUSEHOLD_2,X,0.07235212971173109,81513.46014492754
24,Level6,CA,FOODS,0.25115829054487127,2945384.7282608696
25,Level6,CA,HOBBIES,0.05700222384042459,80054.56521739131
26,Level6,CA,HOUSEHOLD,0.14225158334585267,426439.3811594203
27,Level6,TX,FOODS,0.15652598318892957,1686642.5826086956
28,Level6,TX,HOBBIES,0.03395115722798142,28021.88260869565
29,Level6,TX,HOUSEHOLD,0.08362128058294331,179270.92101449275
30,Level6,WI,FOODS,0.17263171786177614,1833838.4086956521
31,Level6,WI,HOBBIES,0.030637990156060134,40489.76884057971
32,Level6,WI,HOUSEHOLD,0.07221977325116098,154922.66449275363
33,Level7,CA,FOODS_1,0.029732318661673113,52943.377536231885
34,Level7,CA,FOODS_2,0.052936154491432366,75712.72101449275
35,Level7,CA,FOODS_3,0.1684898173917658,1722861.1050724639
36,Level7,CA,HOBBIES_1,0.052997296647050295,75123.70144927537
37,Level7,CA,HOBBIES_2,0.004004927193374097,863.0202898550725
38,Level7,CA,HOUSEHOLD_1,0.10416397103823874,253466.77898550723
39,Level7,CA,HOUSEHOLD_2,0.038087612307613754,26766.452898550724
40,Level7,TX,FOODS_1,0.017682905989613966,16569.08260869565
41,Level7,TX,FOODS_2,0.036593232136083814,57581.923188405795
42,Level7,TX,FOODS_3,0.102249845063232,1042383.8347826087
43,Level7,TX,HOBBIES_1,0.030692364516698982,25789.610144927537
44,Level7,TX,HOBBIES_2,0.003258792711282353,811.1753623188406
45,Level7,TX,HOUSEHOLD_1,0.06512326295692708,126969.21086956521
46,Level7,TX,HOUSEHOLD_2,0.018498017626016182,7201.94347826087
47,Level7,WI,FOODS_1,0.01580539637059535,23537.063768115942
48,Level7,WI,FOODS_2,0.05120944871146237,86144.60652173913
49,Level7,WI,FOODS_3,0.10561687277971885,986040.5224637681
50,Level7,WI,HOBBIES_1,0.028205189919042726,37463.663043478264
51,Level7,WI,HOBBIES_2,0.002432800237017337,491.6463768115942
52,Level7,WI,HOUSEHOLD_1,0.05645327347305963,112892.60217391304
53,Level7,WI,HOUSEHOLD_2,0.015766499778101257,4729.547826086957
54,Level8,CA_1,FOODS,0.07568113581019675,375362.6253623188
55,Level8,CA_1,HOBBIES,0.017069104768011684,15420.423913043478
56,Level8,CA_1,HOUSEHOLD,0.033658073922404,28599.486231884057
57,Level8,CA_2,FOODS,0.035031810359835706,144342.81304347827
58,Level8,CA_2,HOBBIES,0.01047729897289135,10857.839130434782
59,Level8,CA_2,HOUSEHOLD,0.0306002833962776,57336.72463768116
60,Level8,CA_3,FOODS,0.09851724041747816,405873.08188405796
61,Level8,CA_3,HOBBIES,0.01877280932508555,11860.881884057972
62,Level8,CA_3,HOUSEHOLD,0.05987982928240482,59069.07463768116
63,Level8,CA_4,FOODS,0.04192810395736113,51352.0384057971
64,Level8,CA_4,HOBBIES,0.010683010774435682,5366.272463768116
65,Level8,CA_4,HOUSEHOLD,0.018113396744766235,3695.504347826087
66,Level8,TX_1,FOODS,0.04606618967123924,182539.51376811595
67,Level8,TX_1,HOBBIES,0.008497762027412382,4491.313043478261
68,Level8,TX_1,HOUSEHOLD,0.025880173942804157,23636.476811594202
